059.3;z;FIXAÇÃO DE CUSTOS DE SERVIÇOS;Enquanto vigora;5 anos;Eliminação;
059.4;z;DEVOLUÇÃO AO ERÁRIO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
059.5;z;RESTITUIÇÃO DE RENDAS ARRECADADAS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
060;s;GESTÃO DA DOCUMENTAÇÃO E DA INFORMAÇÃO;-;-;-;
060;g;GESTÃO DA DOCUMENTAÇÃO E DA INFORMAÇÃO;-;-;-;
060.01;z;NORMATIZAÇÃO. REGULAMENTAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
061;g;GESTÃO DE DOCUMENTOS DE ARQUIVO;-;-;-;
061;z;GESTÃO DE DOCUMENTOS DE ARQUIVO;-;-;-;
061.01;m;CONSTITUIÇÃO DA COMISSÃO PERMANENTE DE AVALIAÇÃO DE DOCUMENTOS (CPAD);-;-;-;
061.011;n;COMPOSIÇÃO E ATUAÇÃO;4 anos;5 anos;Guarda permanente;
061.012;n;OPERACIONALIZAÇÃO DE REUNIÕES;2 anos;-;Eliminação;
061.1;z;ADOÇÃO E CONTROLE DOS PROCEDIMENTOS DE PROTOCOLO;2 anos;-;Eliminação;
061.2;z;ANÁLISE DA SITUAÇÃO ARQUIVÍSTICA;5 anos;5 anos;Guarda permanente;
061.3;z;LEVANTAMENTO DA PRODUÇÃO E DO FLUXO DOCUMENTAL;Até a finalização da elaboração dos instrumentos;5 anos;Eliminação;
061.4;z;ELABORAÇÃO DOS INSTRUMENTOS TÉCNICOS DE GESTÃO DE DOCUMENTOS;Até a finalização da elaboração dos instrumentos;5 anos;Guarda permanente;Eliminar, 2 anos após a finalização da elaboração, as versões preliminares dos instrumentos, assim como os demais exemplares quando ocorrerem atualizações.
061.5;z;APLICAÇÃO DOS INSTRUMENTOS TÉCNICOS DE GESTÃO DE DOCUMENTOS;-;-;-;
061.51;m;CLASSIFICAÇÃO;2 anos;-;Eliminação;
061.52;m;AVALIAÇÃO;-;-;-;
061.521;n;ELIMINAÇÃO;5 anos;-;Guarda permanente;
061.522;n;TRANSFERÊNCIA;5 anos;-;Guarda permanente;
061.523;n;RECOLHIMENTO;5 anos;-;Guarda permanente;
062;g;GESTÃO DE ACERVOS BIBLIOGRÁFICO E MUSEOLÓGICO;-;-;-;
062.1;z;AQUISIÇÃO E INCORPORAÇÃO;-;-;-;Eliminar, após 2 anos, os documentos referentes às ações de aquisição e incorporação não efetivadas.
062.11;m;COMPRA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
062.12;m;DOAÇÃO;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
062.13;m;PERMUTA;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
062.2;z;PROCESSAMENTO TÉCNICO;-;-;-;
062.21;m;REGISTRO;2 anos;-;Eliminação;
062.22;m;CATALOGAÇÃO, CLASSIFICAÇÃO E INDEXAÇÃO;2 anos;-;Eliminação;
062.3;z;INVENTÁRIO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
062.4;z;DESINCORPORAÇÃO;-;-;-;
062.41;m;DOAÇÃO;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
062.42;m;DESCARTE;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
063;g;CONTROLE DE ACESSO E DE MOVIMENTAÇÃO DE ACERVOS;-;-;-;
063.1;z;CONSULTAS;2 anos;-;Eliminação;
063.2;z;EMPRÉSTIMOS;Até a devolução;1 ano;Eliminação;
063.3;z;MOVIMENTAÇÃO DE ACERVOS;2 anos;-;Eliminação;
064;g;CONSERVAÇÃO E PRESERVAÇÃO DE ACERVOS;-;-;-;
064;z;CONSERVAÇÃO E PRESERVAÇÃO DE ACERVOS;-;-;-;
064.01;m;AVALIAÇÃO E MONITORAMENTO;Enquanto vigora;5 anos;Guarda permanente;
064.1;z;DESINFESTAÇÃO E HIGIENIZAÇÃO;2 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
064.2;z;CONTROLE DAS ÁREAS DE ARMAZENAMENTO;2 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
064.3;z;REFORMATAÇÃO;-;-;-;
064.31;m;MICROFILMAGEM;2 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
064.32;m;DIGITALIZAÇÃO;2 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
064.4;z;RESTAURAÇÃO;2 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
065;g;PRODUÇÃO EDITORIAL;-;-;-;
065.1;z;EDIÇÃO. COEDIÇÃO;Enquanto vigora;5 anos;Guarda permanente;
065.2;z;EDITORAÇÃO E PROGRAMAÇÃO VISUAL;5 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
065.3;z;PROMOÇÃO, DIVULGAÇÃO E DISTRIBUIÇÃO;5 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
066;g;GESTÃO DE TECNOLOGIA DA INFORMAÇÃO;-;-;-;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
066.1;z;DESENVOLVIMENTO E CONTROLE DE SISTEMAS INFORMATIZADOS;Enquanto vigora;5 anos;Guarda permanente;
066.2;z;INSTALAÇÃO DE EQUIPAMENTOS;Enquanto vigora;5 anos;Eliminação;
066.3;z;ADMINISTRAÇÃO DA INFRAESTRUTURA TECNOLÓGICA;-;-;-;
066.31;m;PROJETO DE MANUTENÇÃO;Enquanto vigora;5 anos;Guarda permanente;
066.32;m;GERENCIAMENTO E USO;Enquanto vigora;5 anos;Eliminação;
066.4;z;ADMINISTRAÇÃO DE BANCO DE DADOS;-;-;-;
066.41;m;INSTALAÇÃO E CONFIGURAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
066.42;m;GERENCIAMENTO E USO;Enquanto vigora;5 anos;Eliminação;
066.9;z;OUTRAS AÇÕES REFERENTES À GESTÃO DE TECNOLOGIA DA INFORMAÇÃO;-;-;-;
066.91;m;CONTROLE DO SUPORTE TÉCNICO;5 anos;- ;Eliminação;
067;g;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão. Eliminar, após 2 anos, os documentos referentes às contratações não efetivadas.
069;g;OUTRAS AÇÕES REFERENTES À GESTÃO DA DOCUMENTAÇÃO E DA INFORMAÇÃO;-;-;-;
069.1;z;TRATAMENTO TÉCNICO DA DOCUMENTAÇÃO ARQUIVÍSTICA PERMANENTE;-;-;-;
069.11;m;ARRANJO E DESCRIÇÃO;Até a conclusão da organização;2 anos;Guarda Permanente;Eliminar, 2 anos após a conclusão da organização, as versões preliminares das planilhas e dos estudos de apoio.
069.12;m;ELABORAÇÃO DE INSTRUMENTOS DE PESQUISA;Até a finalização da elaboração dos instrumentos de pesquisa;5 anos;Guarda permanente;Eliminar, 2 anos após a finalização da elaboração, as versões preliminares dos instrumentos assim como os demais exemplares quando ocorrerem atualizações.
069.2;z;FORNECIMENTO DE CÓPIAS DE DOCUMENTOS;2 anos;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
069.3;z;PUBLICAÇÃO DE MATÉRIAS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
070;s;GESTÃO DOS SERVIÇOS POSTAIS E DE TELECOMUNICAÇÕES;-;-;-;
070;g;GESTÃO DOS SERVIÇOS POSTAIS E DE TELECOMUNICAÇÕES;-;-;-;
070.01;z;NORMATIZAÇÃO. REGULAMENTAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
071;g;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;-;-;-;Eliminar, após 2 anos, os documentos referentes às contratações não efetivadas.
071.1;z;SERVIÇO POSTAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
071.2;z;SERVIÇO DE RADIOFREQUÊNCIA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
071.3;z;SERVIÇO DE TELEX;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
071.4;z;SERVIÇO DE TELEFONIA. SERVIÇO DE FAX;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
071.5;z;SERVIÇO DE TRANSMISSÃO DE DADOS, VOZ E IMAGEM;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
072;g;EXECUÇÃO DE SERVIÇOS PELO ÓRGÃO E ENTIDADE;2 anos;-;Eliminação;
073;g;AUTORIZAÇÃO E CONTROLE DE USO;-;-;-;
073.1;z;SERVIÇO DE RADIOFREQUÊNCIA;2 anos;-;Eliminação;
073.2;z;SERVIÇO DE TELEX;2 anos;-;Eliminação;
073.3;z;SERVIÇO DE TELEFONIA. SERVIÇO DE FAX;-;-;-;
073.31;m;TRANSFERÊNCIA DE PROPRIEDADE OU TITULARIDADE;Até a conclusão da transferência;2 anos;Eliminação;
073.32;m;REGISTRO DE LIGAÇÕES;2 anos;-;Eliminação;
073.33;m;DIVULGAÇÃO DE LISTAS TELEFÔNICAS INTERNAS;Enquanto vigora;-;Eliminação;
073.4;z;SERVIÇO DE TRANSMISSÃO DE DADOS, VOZ E IMAGEM;2 anos;-;Eliminação;
080;s;PESSOAL MILITAR;-;-;-;
080.1;z;LEGISLAÇÃO normas, avisos, portarias (de caráter geral), boletins (administrativo, de pessoal e de serviço), diretrizes, procedimentos, pareceres, estudos e/ou decisões de caráter geral;Enquanto vigora;5 anos;Guarda permanente;É opcional a reprodução dos documentos previamente ao recolhimento, para que a organização permaneça com cópias para consulta.
080.2;z;IDENTIFICAÇÃO MILITAR;-;-;-;
080.21;m;IDENTIDADE MILITAR. CARTEIRA. CARTÃO;5 anos;-;Eliminação;
080.21;m;ficha de identidade grande ficha individual datiloscópica cartão índice ficha de dados cadastrais;Enquanto o militar permanecer na ativa;*;Eliminação;* O prazo total de guarda dos documentos é de 130 anos, independente do suporte. Serão transferidos ao arquivo intermediário após a transferência do militar para a reserva.
080.21;m;guia de remessa de material de identificação mapa mensal do material técnico;5 anos;5 anos;Eliminação;
080.21;m;mapa mensal do material técnico;-;-;-;
080.21;m;identidade provisória;Enquanto vigora;1 ano;Guarda permanente;
080.22;m;CONCESSÃO DE PASSAPORTE: DIPLOMÁTICO E / OU OFICIAL;Enquanto vigora;1 ano;Eliminação;
080.3;z;ASSENTAMENTOS INDIVIDUAIS. CADASTRO;5 anos;-;Eliminação;
080.3;z;folhas de alterações caderneta registro cadastro caderneta sanitária declaração / cadastro de dependentes ficha individual declaração / alteração de beneficiários termo de opção ou de retificação da licença especial termo de renúncia de pensão militar;Enquanto o militar permanecer na ativa;130 anos;Guarda permanente;A Comissão Permanente de Avaliação de Documentos, findo o prazo total de guarda, poderá determinar a preservação de alguns conjuntos documentais de relevância para a Força.
080.3;z;ficha de apresentação contagem de tempo de serviço ficha padrão PASEP ficha de código de especialidade concessão e cessação de porte de arma;Enquanto o militar permanecer na ativa;5 anos;Eliminação;
081;g;INGRESSO NAS FORÇAS ARMADAS;-;-;-;
081.1;z;RECRUTAMENTO. SELEÇÃO inscrição para concurso cronograma de realização de provas controle da aplicação das provas;5 anos;-;Eliminação;
081.1;z;edital de concursos e orientações específicas material de divulgação* relatórios e atas dos processos seletivos provas escritas, práticas e orais * gabaritos* instruções complementares de convocação e de sistema de serviço militar *;5 anos;5 anos;Guarda permanente;*Exemplares únicos.
081.1;z;seleção e designação para incorporação e matrícula nomeação e termo de compromisso de banca de provas lista de candidatos questionário biográfico simplificado cartões respostas de testes ou provas do candidato testes provas de títulos resultados das provas relação dos candidatos aprovados recursos seleção para ingresso na carreira militar;5 anos;25 anos;Eliminação;
081.2;z;INCORPORAÇÃO;5 anos;-;Eliminação;
081.2;z;atos de convocação à incorporação alistamento estágios dispensa ou isenção do serviço militar convocação à incorporação para prestar o serviço militar obrigatório (serviço militar inicial ou outras formas posteriores);5 anos;47 anos;Eliminação;
081.3;z;MATRÍCULA;5 anos;-;Eliminação;
081.3;z;admissão em escolas, centros e cursos de formação;5 anos;47 anos;Eliminação;
081.4;z;NOMEAÇÃO;5 anos;-;Eliminação;
081.4;z;ingresso nos corpos e/ou quadros de carreira de oficiais, nos postos iniciais ou nos corpos/ quadros de oficiais da reserva;5 anos;47 anos;Eliminação;
081.5;z;EXERCÍCIOS DE MOBILIZAÇÃO / APRESENTAÇÃO;5 anos;-;Eliminação;
081.5;z;campanhas de convocação mapas de encargos de mobilização relatórios sobre o exercício de apresentação da reserva controle de efetivo de militares temporários (médicos, farmacêuticos, dentistas, veterinários) tiros de guerra;5 anos;47 anos;Eliminação;
081.9;z;OUTROS ASSUNTOS REFERENTES A INGRESSO NAS FORÇAS ARMADAS;-;-;-;
082;g;PLANO DE CARREIRA;-;-;-;
082.1;z;PROMOÇÃO;5 anos;-;Eliminação;
082.1;z;contagem de antigüidade propostas de posicionamento no quadro de acesso faixa de cogitação cogitação/inclusão no quadro de acesso lista de escolha ato de promoção ressarcimento e reconsideração de ato recontagem de pontos correção de posição hierárquica retificação de promoção lista de méritos relativos informações sobre a existência de inquéritos e ações judiciais envolvendo os avaliados promoção post-mortem promoção por motivo de justiça;Enquanto o militar permanecer na ativa;130 anos;Eliminação;
082.2;z;CURSOS;-;-;-;
082.21;m;FORMAÇÃO. ADAPTAÇÃO;5 anos;-;Eliminação;
082.31;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.22;m;APERFEIÇOAMENTO. ESPECIALIZAÇÃO;5 anos;-;Eliminação;
082.22;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.23;m;ESTADO-MAIOR;5 anos;-;Eliminação;
082.23;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.24;m;ALTOS ESTUDOS MILITARES;5 anos;47 anos;Eliminação;
082.24;m;designação,matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.3;z;AVALIAÇÃO;5 anos;-;Eliminação;
082.3;z;fichas /folhas de avaliação;5 anos;47 anos;Eliminação;
082.4;z;REQUISITOS ESPECÍFICOS DE CARREIRA;5 anos;-;Eliminação;
082.4;z;manobra tempo de tropa tempo de embarque vivência nacional dias de mar atividade bélica horas de vôo;5 anos;47 anos;Eliminação;
082.5;z;CURSOS COMPLEMENTARES;-;-;-;
082.51;m;ADESTRAMENTO;5 anos;-;Eliminação;
082.51;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos diversos tipos de adestramentos;5 anos;47 anos;Eliminação;
082.52;m;PÓS-GRADUAÇÃO LATO SENSU (Aperfeiçoamento e Especialização);5 anos;-;Eliminação;
082.52;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.53;m;QUALIFICAÇÃO TÉCNICA ESPECIAL;5 anos;-;Eliminação 
082.53;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.54;m;PÓS-GRADUAÇÃO STRICTO SENSU (Mestrado e Doutorado);5 anos;-;Eliminação;
082.54;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.55;m;PÓS-DOUTORADO;5 anos;-;Eliminação;
082.55;m;designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos;5 anos;47 anos;Eliminação;
082.6;z;PRORROGAÇÃO DE TEMPO DE SERVIÇO. REENGAJAMENTO;5 anos;-;Eliminação;
082.6;z;requerimentos, avaliações, pareceres e despachos;5 anos;47 anos;Eliminação;
082.7;z;TRANSPOSIÇÃO DE QUADRO;5 anos;-;Eliminação;
082.7;z;requerimentos, avaliações, pareceres e despachos;5 anos;47 anos;Eliminação;
082.9;z;OUTROS ASSUNTOS REFERENTES A PLANO DE CARREIRA;-;-;-;
083;g;MOVIMENTAÇÃO. DESTAQUE. ADIÇÃO. EXCLUSÃO DO SERVIÇO ATIVO mapas de lotação de oficiais e praças;5 anos;-;Eliminação;
083;g;planos de movimentação;Enquanto vigora;5 anos;Guarda permanente;
083.1;z;MOVIMENTAÇÃO;-;-;-;
083.11;m;MOTIVO DE SAÚDE;5 anos;-;Eliminação;
083.11;m;solicitação da movimentação cópia da ata de inspeção de saúde termo de inspeção de saúde;5 anos;47 anos;Eliminação;
083.12;m;INTERESSE DO MILITAR;5 anos;-;Eliminação;
083.12;m;solicitação da movimentação ordem de movimentação portaria de movimentação;5 anos;47 anos;Eliminação;
083.13;m;NECESSIDADE DO SERVIÇO;5 anos;-;Eliminação;
083.13;m;proposta de plano de movimentação solicitações de Órgãos de Direção-Geral ou Setorial incompatibilidade de posto, matrícula, término de curso, intercâmbio e a bem da disciplina;5 anos;47 anos;Eliminação;
083.14;m;MOTIVO DE JUSTIÇA;5 anos;-;Eliminação;
083.14;m;ordem judicial;Até o trânsito em julgado;-;Eliminação;
083.2;z;DESTAQUE. ADIÇÃO;5 anos;-;Eliminação;
083.2;z;pareceres despachos;5 anos;47 anos;Eliminação;
083.3;z;EXCLUSÃO DO SERVIÇO ATIVO;5 anos;-;Eliminação;
083.3;z;demissão perda do posto e da patente licenciamento anulação de incorporação desincorporação a bem da disciplina falecimento;5 anos;47 anos;Eliminação;
083.3;z;deserção extravio;Até a apuração do fato;100 anos;Eliminação;
083.9;z;OUTROS ASSUNTOS REFERENTES À MOVIMENTAÇÃO. DESTAQUE. ADIÇÃO. EXCLUSÃO DO SERVIÇO ATIVO;5 anos;-;Eliminação;
083.9;z;posse e nomeação para cargos públicos;5 anos;47 anos;Eliminação;
084;g;VIOLAÇÃO DAS OBRIGAÇÕES E DOS DEVERES;-;-;-;
084.1;z;TRANSGRESSÕES E / OU CONTRAVENÇÕES DISCIPLINARES;5 anos;-;Eliminação;
084.1;z;sindicância acareação e apuração das transgressões e/ou contravenções aplicação das punições disciplinares.;5 anos;47 anos;Eliminação;
084.2;z;CRIMES MILITARES;5 anos;-;Eliminação;
084.2;z;portaria de nomeação do encarregado e escrivão do IPM solução do IPM oficio de remessa do IPM à Justiça Militar;5 anos;5 anos;Guarda permanente;Os autos dos Inquéritos Policiais Militares (IPM) serão encaminhados à Justiça Militar.
084.3;z;CONSELHOS;-;-;-;
084.31;m;DE DISCIPLINA;5 anos;-;Eliminação;
084.31;m;nomeação dos membros do conselho, atos de afastamento do acusado, autos do conselho, conclusões e decisões;Até o despacho final do Comandante da Força;130 anos;Eliminação;Caso seja considerado crime, os autos do processo do Conselho serão encaminhados à Justiça Militar.
084.32;m;DE JUSTIFICAÇÃO;5 anos;-;Eliminação;
084.32;m;nomeação dos membros do conselho, atos de afastamento do justificante, autos do conselho, conclusões e decisões;Até o trânsito em julgado;130 anos;Eliminação;Os autos do processo do Conselho serão encaminhados à Justiça Militar.
085;g;DIREITOS E PRERROGATIVAS;-;-;-;
085.1;z;RECOMPENSAS. DISTINÇÕES. HONRARIAS;5 anos;-;Eliminação;
085.1;z;prêmios de honra ao mérito elogios louvores referências elogiosas distintivos dispensas de serviço;5 anos;47 anos;Eliminação;
085.1;z;relações de agraciados com as condecorações relações daqueles que tiveram as condecorações cassadas;5 anos;5 anos;Guarda permanente;
085.2;z;LICENÇAS;5 anos;-;Eliminação;
085.2;z;adotante para acompanhar o cônjuge / companheiro(a) candidato a cargo eletivo especial gestante paternidade para tratar de interesse particular para tratamento de saúde de pessoa da família para tratamento de saúde própria;5 anos;47 anos;Eliminação;
085.3;z;AFASTAMENTOS;5 anos;-;Eliminação;
085.3;z;instalação (no Brasil e no exterior) luto núpcias trânsito (no Brasil e no exterior);5 anos;47 anos;Eliminação;
085.4;z;DISPENSAS DE SERVIÇO;5 anos;-;Eliminação;
085.4;z;para desconto em férias por prescrição médica;5 anos;47 anos;Eliminação;
085.5;z;FÉRIAS;5 anos;-;Eliminação;
085.5;z;planejamento, solicitação, concessão, cancelamento e publicação;5 anos;47 anos;Eliminação;
085.6;z;REMUNERAÇÃO.PROVENTOS;-;-;-;
085.61;m;REMUNERAÇÃO NA ATIVA;5 anos;-;Eliminação;
085.61;m;fichas financeiras e folhas de pagamento;5 anos;125 anos;Eliminação;
085.611;n;ADICIONAIS;5 anos;-;Eliminação;
085.611;n;militar de habilitação de tempo de serviço de compensação orgânica de permanência;5 anos;47 anos;Eliminação;
085.612;n;GRATIFICAÇÕES;5 anos;-;Eliminação;
085.612;n;de localidade especial de representação;5 anos;47 anos;Eliminação;
085.619;n;OUTROS DIREITOS REMUNERATÓRIOS NA ATIVA;5 anos;-;Eliminação;
085.619;n;adicional de férias adicional natalino ajuda de custo assistência pré-escolar auxílios: fardamento, alimentação, natalidade, invalidez, funeral e transporte compensação pecuniária diárias salário-família transporte de pessoal e bagagens por mudança de localidade remuneração /adiantamento de férias retribuição no exterior;5 anos;47 anos;Eliminação;
085.62;m;PROVENTOS NA INATIVIDADE;5 anos;-;Eliminação;
085.62;m;fichas financeiras e folhas de pagamento;5 anos;125 anos;Eliminação;
085.621;n;ADICIONAIS;5 anos;-;Eliminação;
085.621;n;militar de habilitação de tempo de serviço de compensação orgânica de permanência;5 anos;47 anos;Eliminação;
085.629;n;OUTROS DIREITOS PECUNIÁRIOS NA INATIVIDADE;5 anos;-;Eliminação;
085.629;n;adicional natalno assistência pré-escolar auxílios: invalidez, natalidade e funeral salário-família adicional por designação para o serviço ativo pro-labore para tarefa por tempo certo ajuda de transporte por baixa/alta em organização hospitalar;5 anos;47 anos;Eliminação;
085.63;m;DESCONTOS;-;-;-;
085.631;n;OBRIGATÓRIOS;5 anos;-;Eliminação;
085.631;n;contribuição para a assistência médico-hospitalar e social (prestada por entidade militar) impostos incidentes sobre a remuneração ou proventos indenização pela assistência médico-hospitalar (prestada por entidade militar) indenização à Fazenda Nacional multa por ocupação irregular de próprio nacional residencial pensão alimentícia ou judicial contribuição para a pensão militar taxa de uso por ocupação de próprio nacional residencial;5 anos;47 anos;Eliminação;
085.632;n;AUTORIZADOS;5 anos;-;Eliminação;
085.632;n;descontos em favor de entidades consignatárias, de terceiros ou benefício família;5 anos;47 anos;Eliminação;
086;g;INATIVOS E PENSIONISTAS;-;-;-;
086.1;z;INATIVOS;-;-;-;
086.11;m;RESERVA;-;-;-;
086.111;n;REMUNERADA;5 anos;-;Eliminação;
086.111;n;processo de transferência para a reserva remunerada;5 anos;Até a reforma ou falecimento do militar;*;* O processo de reserva remunerada transforma-se em processo de reforma ou, em caso de falecimento, é anexado ao processo de pensão militar.
086.112;n;NÃO REMUNERADA;5 anos;-;Eliminação;
086.112;n;processo de transferência para a reserva não remunerada;5 anos;47 anos;Eliminação;
086.12;m;REFORMA;-;-;-;
086.121;n;POR INVALIDEZ;5 anos;-;Eliminação;
086.121;n;processo de reforma por invalidez;5 anos;Até o falecimento do militar;-;* O processo é anexado ao processo de pensão militar.
086.122;n;POR IDADES-LIMITE;5 anos;-;Eliminação;
086.122;n;processo de reforma por idades-limite;5 anos;Até o falecimento do militar;-;* O processo é anexado ao processo de pensão militar
086.13;m;DESIGNAÇÃO PARA O SERVIÇO ATIVO;5 anos;-;Eliminação;
086.13;m;processo de designação para o serviço ativo;5 anos ;47 anos;Eliminação;
086.14;m;TAREFA POR TEMPO CERTO;5 anos;-;Eliminação;
086.14;m;processo de designação para tarefa por tempo certo;5 anos;47 anos;Eliminação;
086.2;z;PENSIONISTAS;-;-;-;
086.21;m;PENSÕES;-;-;-;
086.211;n;TEMPORÁRIA;5 anos;-;Eliminação;
086.211;n;processos de solicitação /concessão de pensão militar temporária;5 anos;95 anos;Eliminação;
086.212;n;VITALÍCIA;5 anos;-;Eliminação ;
086.212;n;processos de solicitação /concessão de pensão militar vitalícia;5 anos;125 anos;Eliminação;
086.213;n;ESPECIAL;5 anos;-;Eliminação;
086.213;n;processos de solicitação /concessão de pensão militar especial;5 anos;125 anos;Eliminação;
087;g;ASSISTÊNCIA;-;-;-;
087.1;z;MÉDICA;-;-;-;
087.11;m;HOSPITALAR;5 anos;-;Eliminação;
087.11;m;atendimento ambulatorial ou pronto-atendimento;5 anos;20 anos;Eliminação;
087.11;m;prontuários médicos fichas odontológicas;5 anos;95 anos;Eliminação;
087.12;m;PERICIAL;5 anos;-;Eliminação;
087.12;m;controle e verificação do estado de higidez (em estado saudável) do pessoal em serviço ativo, inativo e a ser selecionado para ingresso nas Forças Armadas atestado sanitário de origem inquérito sanitário de origem resultado de exames auto de corpo de delito atas de inspeção de saúde processos de perícia médica para reforma, isenção de imposto de renda, melhoria de reforma e movimentação por motivo de saúde;5 anos;125 anos;Eliminação;
087.2;z;SOCIAL;5 anos;-;Eliminação;
087.2;z;programas de assistência social com vistas à concessão de licenças e benefícios atendimentos educacionais e assistenciais prestados por empresas conveniadas;5 anos;95 anos;Eliminação;
087.3;z;JURÍDICA;5 anos;-;Eliminação;
087.3;z;orientação de caráter particular atendimentos jurídicos prestados por empresas conveniadas;5 anos;20 anos;Eliminação;
087.4;z;PSICOLÓGICA;5 anos;-;Eliminação;
087.4;z;triagem para encaminhamento ao serviço de saúde específico orientação e aconselhamento psicológico atendimentos psicológicos prestados por empresas conveniadas;5 anos;125 anos;Eliminação;
087.5;z;RELIGIOSA;5 anos;-;Eliminação;
087.5;z;censo religioso;5 anos;45 anos;Eliminação;
087.5;z;processos de habilitação e registros de casamento, batizado e crisma livro tombo;15 anos;15 anos;Guarda permanente;
088;g;(VAGA);-;-;-;
089;g;OUTROS ASSUNTOS REFERENTES A PESSOAL MILITAR;-;-;-;
089.1;z;SERVIÇOS DE ESCALA;5 anos;-;Eliminação;
